titulo	texto	target
Navegar pela água da torneira – visita à ETA de Alcantarilha	A Estação de Tratamento de Água de Alcantarilha abastece os concelhos do Barlavento Algarvio, com uma capacidade de atendimento de 600 mil habitantes e de 3 metros cúbicos por segundo. A água é fornecida com elevados padrões de qualidade. Esta visita permitir-lhe-á conhecer as técnicas e procedimentos associados ao tratamento da água para consumo. A ETA de Alcantarilha situa-se a 10 km de Silves na direcção de Algoz. A Estação de Tratamento de Água de Alcantarilha abastece os concelhos do Barlavento Algarvio. Esta visita permitir-lhe-á conhecer as técnicas e procedimentos associados ao tratamento da água para consumo.	4
Floresta encantada na Serra da Nogueira	No Ano Internacional das Florestas, o CCV de Bragança organiza um passeio à serra da Nogueira. Esta serra possui a mancha florestal de carvalho negral (Quercus pyrenaica Willd.) mais extensa de Portugal e, talvez mesmo, da Europa. Com a orientação do Professor Doutor Carlos Aguiar, docente do Instituto Politécnico de Bragança e investigador do Centro de Investigação de Montanha, vamos realizar um percurso pedestre, por entre montes e vales, para conhecer os encantos e os sons desta floresta magnífica localizada a pouco mais de 3 km da cidade de Bragança. A Serra da Nogueira é um maciço montanhoso que se ergue a sudoeste da cidade de Bragança, com orientação N-S, e com uma extensão de, aproximadamente, 13 Kms. No ponto mais alto, atinge os 1319 m. Neste ponto, situa-se o Santuário de Nossa Senhora da Serra que serve de miradouro para um horizonte sem fim. Existem ainda muitos outros tipos de vegetação a merecerem destaque: o castanheiro (Castanea sativa Mill) abunda, existem muitas nogueiras (Juglans regia-L), há cerejeiras (Prunus avium-L), choupo negro (Populus nigra-L) e branco (Populus alba-L), amieiros (Alnus grutinosa-L), salgueiro preto (Salix atro-cinera-Brot) e branco (Salix alba-L), vidoeiros (Bétula pubescens-Ehrh), freixos, medronheiro (Arbutus unedo-L), lentisqueiro bastardo (Phillyrea angustifolia-L), abrunheiro bravo (Prunus Spinosa-L), roseira brava (Rosa canina-L) e a silva (Rubus ulmifólius Schott). E abundam também a esteva resinosa (Cistus ladaníferus-L), o feto ordinário (Pteridium aquilinum Kubr), a urze (Calluna vulgaris Salish), a carqueja (Pterospartum Wk et Lge), a arçã (Lavandula pedunculata Cav), o tojo arnal (Ulex Europaeus), o alecrim, o rosmaninho e algumas de implantação mais recente como são o pinheiro e o cupresso. Um passeio descontraído para conhecer a floresta e as suas árvores, valorizando a sua importância ecológica, ambiental e económica. Percurso pedestre pela Serra da Nogueira, com a orientação do Professor Doutor Carlos Aguiar, docente do Instituto Politécnico de Bragança e investigador do Centro de Investigação de Montanha, para conhecer e interpretar a bela floresta da Serra e as suas espécies.	2
O que nos escondem as rochas da praia da Luz?	Pretende-se, através de actividades muito simples dar a conhecer os seres vivos que é possível encontrar numa praia rochosa. Estes seres suportam condições extremas de salinidade, temperatura e humidade, uma vez que o seu habitat se situa na zona entre marés. Assim, passam de uma situação de permanência dentro de água (preia mar) para uma situação de quase seca (baixa mar). Pretende-se ainda familiarizar o público com o trabalho de campo e a forma como os cientistas realizam algumas das actividades quando estão no campo e não nas condições ideais dos seus laboratórios. Será que a zona entre marés tem vida? Que tipo de seres poderão suportar condições de vida tão extremas? Venha ser biólogo por umas horas e responder a estas e outras questões!	2
Passeio aos geossítios da zona Sudeste da ilha de Santa Maria	Dar a conhecer importantes geossítios da ilha, como a Praia Formosa, Barreiro da Malbusca, Ribeira do Maloás, Ponta Castelo e Poço da Pedreira, que testemunham a natureza vulcânica da ilha bem como as suas idiossincrasias geológicas, onde se incluem as rochas mais antigas dos Açores, a presente de escoadas lávicas submarinas e um rico património paleontológico. Dar a conhecer importantes geossítios da ilha, como a Praia Formosa, Barreiro da Malbusca, Ribeira do Maloás, Ponta Castelo e Poço da Pedreira, que testemunham a natureza vulcânica da ilha bem como as suas idiossincrasias geológicas, onde se incluem as rochas mais antigas dos Açores, a presença de escoadas lávicas submarinas e um rico património paleontológico.	3
Visita ao Vulcão dos Capelinhos e respectivo Centro de Interpretação (CIVC)	Dar a conhecer os mais jovens terrenos vulcânicos do arquipélago, formados na sequência da erupção de 1957/58, bem como os fenómenos eruptivos associados à erupção dos Capelinhos e, ainda, os processos erosivos subsequentes. A visita ao CIVC permitirá tomar contacto com os mais recentes e tecnologicamente avançados meios e recursos expositivos e interpretativos que este centro de Visitantes possui. Dar a conhecer os mais jovens terrenos vulcânicos do arquipélago, formados na sequência da erupção de 1957/58, bem como os fenómenos eruptivos associados à erupção dos Capelinhos e, ainda, os processos erosivos subsequentes. A visita ao CIVC permitirá tomar contacto com os mais recentes e tecnologicamente avançados meios e recursos expositivos e interpretativos que este centro de possui.	3
Astronomia na Pedra do Sal - Astronomia Náutica	Sessão prática que leva os participantes, recorrendo a alguns sextantes e tabelas, a determinar pelo seu pulso a Latitude através da observação da passagem meridiana do Sol. Será explicado o funcionamento do sextante e de outros instrumentos astronómicos utilizados na navegação. Esta sessão será conduzida pelo Comandante Facada, Director do Planetário Calouste Gulbenkian. Sessão prática que ensina os participantes a utilizar instrumentos de Astronomia Náutica como o sextante, e a determinar, por eles mesmos, a Latitude do lugar.	1
Astronomia no Barreiro - Observação Nocturna	Observação do céu nocturno com diversos instrumentos (pelo menos 2 telescópios diferentes, binóculos e um skyguide). Cada participante recebe um mapa do céu nocturno dessa noite e um texto descrevendo os objectos mais prováveis de serem observados nesta altura do ano. Ao mesmo tempo, utilizando um projector, realiza-se um passeio pelo céu nocturno com software astronómico. Os participantes são convidados a fazer perguntas e a navegarem eles próprios pelo céu nocturno. Havendo interesse da parte dos participantes, faremos actividades com base no reconhecimento de constelações, na atribuição de magnitudes de brilho às estrelas, na percepção da poluição luminosa, e outras noções astronómicas. As famílias que participaram nas oficinas de dia podem fazer uso de alguns instrumentos que construíra, como por exemplo, o planisfério, o astrolábio, o relógio da noite, etc... Sessão de observação do céu nocturno com telescópios diferentes e um passeio pelo céu com software astronómico.	1
Construção de comedouros e caixas-ninho para acolher a fauna que nos rodeia	INTRODUÇÃO: Nos ecossistemas urbanos, a fauna tem algumas dificuldades em sobreviver. Adicionalmente, os nossos quintais são habitats importantes para as aves e outros seres vivos, fornecendo-lhes alimento e abrigo. Muitas vezes nos questionamos sobre que aves pairam sobre os nossos quintais e jardins. Nesta actividade propõe-se a construção de caixas-ninho e comedouros para estes animais, sensibilizando os participantes para a importância do seu papel na manutenção desta biodiversidade em contexto urbano. CONHECIMENTOS PRÉVIOS DOS PARTICIPANTES: Conhecimentos mínimos de distinção das aves dos restantes animais que serão aprofundados ao longo de toda a actividade. DESCRIÇÃO DA ACTIVIDADE: A actividade está separada em três partes diferentes, as quais abaixo se descrevem: Parte 1 – Informação teórica sobre o tema a abordar: as principais espécies de aves que ocorrem em contexto urbano e sua identificação básica ameaças e importância da sua conservação o papel do homem na sua conservação. Parte 2 – Construção de caixas-ninho Parte 3 – Construção de comedouros. Nota: Para a construção dos comedouros, os participantes deverão trazer um pacote de leite (ou idêntico) e uma garrafa de plástico (0,5l a 1,5l) vazios. No final da actividade os participantes poderão levar consigo os objectos por eles construídos no decorrer da actividade. METODOLOGIA: Parte 1 – Apresentação teórica com interacção monitor-participante, através de material computacional. Parte 2 – Disponibilização de material de bricolage aos participantes para a construção de caixas-ninho. Parte 3 – Utilização de materiais caseiros para construção de comedouros. RECURSOS: Parte 1 – Computador associado a um projector. Parte 2 – Tábuas de madeira, serrote, martelos, pregos. Parte 3 – Materiais caseiros trazidos pelos participantes (pacote e garrafa), berbequim e arame. Os nossos quintais são habitats importantes para as aves e outros seres vivos, fornecendo-lhes alimento e abrigo. Por vezes questionamos que aves pairam sobre os nossos quintais e jardins. Nesta actividade propõe-se a construção de caixas-ninho e comedouros para estes animais, sensibilizando os participantes para a importância do seu papel na manutenção desta biodiversidade em contexto urbano.	2
Biodiversidade entre marés	Na praia do Magoito existe um extenso afloramento rochoso, onde é visível o fenómeno da zonação de seres vivos e as edificações de recife de barroeira, que proporcionam um habitat a inúmeras espécies. Nas praias rochosas, quando a maré baixa, surgem as poças de maré, pelo menos duas vezes num dia, a sua riqueza de espécies é tanto maior quanto, se aproxima do limite inferior da zona entre marés. As estratégias de sobrevivência dos seres vivos, das praias rochosas, às elevadas variações de temperatura, salinidade ou pH são diversificadas. No sentido de ultrapassar algumas das suas dificuldades estabelecem relações com seres da mesma espécie ou de espécies diferentes, que podem ser de cooperação, mutualismo ou predação. No decorrer da visita à praia do Magoito serão integrados conhecimentos científicos que se observam in situ, como a caracterização físico-química do meio, com materiais de laboratório e identificação da riqueza faunística deste habitat e das relações bióticas estabelecidas. Serão abordados conceitos relacionados com o modo de alimentação, locomoção, de reprodução e ciclo de vida de espécies de: equinodermes, artrópodes, anelídeos ou moluscos. Pretende-se com esta actividade sensibilizar os cidadãos, miúdos e graúdos, para a riqueza de espécies das praias rochosas, dando a conhecer a biologia e ecologia das espécies e proporcionando uma consciência ecológica para proteger e conservar o litoral. Na maré baixa as poças de maré são locais de refúgio de inúmeras espécies marinhas. As estratégias de sobrevivência dependem das variações do meio e predadores. Entre–marés, munido de materiais de laboratório, lupas ou aquascópios, descobre como vivem, se alimentam ou se reproduzem cracas, lapas, caranguejos, peixes, anémonas, estrelas-do-mar e até mexilhões. Magoito, uma praia repleta de Vida!	2
Grandes êxitos da fauna portuguesa: Os sons dos animais autóctones	INTRODUÇÃO: O som desempenha uma grande importância na comunicação dos seres vivos. Desde o canto familiar das aves até ao coaxar de alguns anfíbios, o ser humano reconhece sinais que fortalecem a sua relação com a natureza que os rodeia. Desta forma e como nem sempre a visão se torna um sentido fácil de usar, o som ganha um papel de ferramenta importante na identificação da fauna que convive connosco no dia a dia. DESCRIÇÃO DA ACTIVIDADE: A actividade está separada em quatro partes diferentes, as quais abaixo se descrevem: Parte 1 – Informação teórica sobre o tema a abordar: as principais formas de comunicação entre a fauna autóctone portuguesa o papel do som nas relações sociais destes seres vivos principais grupos de animais e espécies que se podem ouvir diariamente audição e identificação destes sons mais comuns. Parte 2 – Realização de um pequeno jogo didáctico entre os participantes de forma a testar os conhecimentos adquiridos na abordagem anterior. Parte 3 – Experimentação de alguns instrumentos sonoros artesanais que procuram emular os sons de algumas espécies comuns na natureza. Parte 4 – Criação de uma faixa de áudio com sons típicos de alguns animais. METODOLOGIA: Parte 1 – Apresentação teórica com interacção monitor-participante, através de material computacional e com recurso a curtas-metragens exemplificadoras da comunicação animal bem como de clips áudio demonstrativos dos vários sons dessas comunicações. Parte 2 – Divisão dos participantes em equipas e distribuição de cartões identificadores de algumas espécies de animais. No final as equipas deverão fazer correspondências entre esses cartões e os sons demonstrados pelo monitor. Parte 3 - Disponibilização das ferramentas artesanais para que os participantes produzam o som de diversos animais. Parte 4 – Divisão dos participantes em grupos. Nesta fase os participantes, através do recurso a programas, de uso livre, de edição e criação de faixas áudio, terão a possibilidade de compor uma pequena faixa musical, a partir de excertos de sons de animais, de livre uso, disponibilizados via internet. RECURSOS: Parte 1 – Computador associado a um projector e a sistema de áudio. Parte 2 – Instrumentos de som. Parte 3 – Cartões identificadores das espécies em jogo e sistema áudio para reprodução dos sons. Parte 4 – Computadores e programas de edição de sons de uso livre. O som desempenha uma grande importância na comunicação dos seres vivos. Desde o canto das aves até ao coachar de alguns anfíbios, o ser humano reconhece sinais que fortalecem a sua relação com a natureza que os rodeia. Desta forma e como nem sempre a visão se torna um sentido fácil de usar, o som ganha um papel de ferramenta importante na identificação da fauna que convive connosco no dia a dia.	2
Cidade, rumo ao Campo!	Todas as actividades agrícolas envolvem modificações no ambiente natural, no entanto, as práticas da agricultura biológica ajudam a melhorar e a preservar as paisagens rurais, promovendo a sustentabilidade da paisagem natural. Além dos benefícios para a natureza e para os organismos vivos, as paisagens rurais melhoradas resultantes da agricultura biológica podem ainda levar a benefícios sócio-económicos, tais como um maior apelo das áreas e estilo de vida rurais. Os agricultores biológicos adoptam diversas práticas que ajudam a manter o equilíbrio natural e a biodiversidade nas explorações agrícolas biológicas e em áreas envolventes, contribuindo para um ecossistema saudável. Para os consumidores, que formam o elo final da cadeia de abastecimento biológica, muito cuidado é tomado para assegurar a provisão de alimentos de elevada qualidade, frescos e saborosos, que satisfaçam as suas necessidades. Um dos principais objectivos da agricultura sustentável é a produção de alimentos da estação, de forma a manter os sabores, qualidades apelativas e elevado valor nutricional. Esta acção pretende proporcionar aos participantes um contacto aberto com a natureza, em particular, com o mundo rural, desde a terra aos alimentos. O conceito da “Cidade, rumo ao Campo” será movido por diferentes experiências, e contemplará os ritmos diários e a agitação de um dia no campo. O dia iniciará com a actividade Meio-dia em Mundo Rural , desenvolvida na Quinta Pedagógica de Pentieiros, e será organizado em função das actividades da época em curso na quinta. Aproveita-se a frescura, pela manhã, para fazer visita à quinta, conhecer, ajudar e experimentar as tarefas agrícolas, e, de seguida, colhem-se os alimentos, para um almoço saudável… O contacto directo com a natureza prolonga-se ainda, com um percurso pedestre, à Paisagem Protegida das Lagoas de Bertiandos e S. Pedro d’Arcos, para observação da biodiversidade e originalidade paisagística. A ideia é viver um dia no campo, observar, apreciar, conhecer e despertar… sentir as experiências e vivências da azáfama no campo, o estilo de vida saudável que é proporcionado e o bem-estar que resulta desta proximidade. “Cidade, rumo ao Campo”! A prática da agricultura biológica melhora e a preserva a paisagem rural, promovendo a sustentabilidade da paisagem natural e a produção de alimentos da estação, de elevado valor nutricional. O objectivo desta acção é sair da cidade e levá-lo a observar, apreciar, conhecer, despertar e sentir a azáfama do campo, o estilo de vida saudável que é proporcionado e o bem-estar que resulta desta proximidade.	2
Recuperação de Fauna Selvagem	O CERVAS - Centro de Ecologia, Recuperação, Vigilância de Animais Selvagens é uma estrutura que tem como objectivos detectar e solucionar diversos problemas associados à conservação e gestão das populações de animais selvagens e dos seus habitats. Sendo assim o CERVAS surge como uma estrutura que tem como ferramenta de trabalho animais da fauna autóctone. Nestas sessões teórico-práticas pretende-se divulgar a Rede Nacional de Centros de Recuperação, e debater algumas questões associadas à recuperação de fauna selvagem autóctone e aos centros de recuperação. Esta actividade começa com uma apresentação teórica onde se apresenta o trabalho desenvolvido no CERVAS e acaba com uma visita às instalações do CERVAS onde os participantes poderão perceber qual o processo de recuperação, as principais causas de ingresso e os tratamentos dos diferentes animais selvagens que ingressam no centro. Venha conhecer o CERVAS - Centro de Ecologia, Recuperação e Vigilância de Animais Selvagens. Uma das principais áreas de trabalho do CERVAS é a recuperação de animais selvagens. Este trabalho consiste na recepção e tratamento dos indivíduos recolhidos, com o objectivo de os libertar no local onde foram encontrados.	2
A Vida das Aves	Nestas sessões práticas, pretendemos demonstrar as diferentes adaptações de cada ave ao seu habitat e alimentação, utilizando para isso materiais de origem biológica como crânios, patas, penas, etc. Deste modo, através de uma grande interacção e dinamismo, será possível aprender um pouco mais sobre a fauna selvagem autóctone e sobre a Conservação e Recuperação de Fauna Portuguesa. Workshop para aprender a identificar as espécies de animais a partir dos seus vestígios, como penas, egagrópilas (sabem o que são?), pegadas ou os sons das aves, entre outros. Vamos conhecer o trabalho de recuperação de animais realizado pelo CERVAS – Centro de Ecologia, Recuperação e Vigilância de Animais Selvagens, para aprender um pouco mais sobre a Conservação e Recuperação da Fauna Portuguesa.	2
Conservação de Aves de Rapina Nocturnas	Esta actividade inclui uma sessão teórica onde os participantes poderão ficar a conhecer o Projecto BARN que tem como objectivo a conservação e o estudo das aves de rapina nocturnas. Os participantes terão a possibilidade de ficar a conhecer melhor as aves de rapina nocturnas de Portugal, a sua ecologia e biologia e as medidas de conservação necessárias para manter as populações estáveis. De seguida será realizada uma oficina onde os participantes poderão perceber e conhecer a alimentação deste grupo de aves através da identificação de micromamíferos presentes nas egagrópilas/regurgitações destas aves e a importância do seu estudo para a ecologia. Para finalizar, para os participantes que se mostrem interessados, esta actividade poderá culminar numa prospecção nocturna aos locais onde já foram colocadas caixas-ninho para a conservação de aves de rapina nocturnas. As aves de rapina nocturnas são um grupo de aves que são associadas a mitos e maus presságios o que leva a uma injusta perseguição destas aves, mas algumas pessoas reconhecem a sua elevada importância na agricultura e no combate a pragas. Conheça estes magníficos animais e descubra quais as suas principais ameaças.	2
Carvalhais e azinhais de Ariques	A ONU declarou o ano de 2011 como o Ano Internacional das Florestas, sob o lema Florestas para Todos, devido à importância que estes ecossistemas têm para o bom funcionamento e equilíbrio da natureza, nomeadamente como sumidouros de carbono. O Sítio Sicó-Alvaiázere da Rede Natura 2000 possui as maiores e mais bem conservadas áreas do país de carvalhal (Carvalho-português) e manchas notáveis de azinhais sobre calcários. Destacam-se ainda neste Sítio outras espécies da flora, como o narciso-calcícola, a rosa-albardeira, as muitas orquídeas e importantes espécies da fauna autóctone. Com esta actividade pretende-se dinamizar um percurso de interpretação para a identificação das várias espécies de carvalhos existentes naquela zona, como a azinheira, o carvalho português, o carrasco, bem como outras espécies da flora e fauna autóctones. O conhecimento das espécies florestais é vital para a sua preservação! No ano Internacional das Florestas, propomos a realização de um percurso de interpretação para identificar espécies de carvalhos existentes em Ariques, Sítio Sicó-Alvaiázere da Rede Natura 2000, tais como a azinheira, o carvalho português, o carrasco e outras espécies da flora e fauna autóctones.	2
Charcos Temporários e Anfíbios	Os charcos temporários mediterrânicos estão referenciados como habitats prioritários no Anexo I da Directiva Habitats. Segundo alguns estudos, os charcos temporários possuem mais biodiversidade do que lagos e rios estes espaços albergam algumas espécies raras, quer de fauna quer de flora. Local ideal para a permanência de anfíbios e macroinvertebrados, os charcos são um meio essencial à sua sobrevivência, em termos de alimentação e reprodução. Para além da importância ecológica, os charcos temporários têm ainda muito a dizer sobre a geologia ou a hidrologia, bem como a história e evolução do meio ambiente.É neste sentido que propomos uma saída de campo para a observação e identificação da diversidade de fauna existente em charcos ou lagoas temporárias, nomeadamente os anfíbios, répteis e macroinvertebrados. Vem descobrir a riqueza e a importância dos charcos e lagoas temporárias, junta-te a nós nesta saída de campo para a observação e identificação da diversidade de fauna existente neste habitat, nomeadamente os anfíbios, répteis e invertebrados.	2
Sons da Noite	2011 e 2012 são os anos dedicados aos Morcegos. As 27 espécies de morcegos existentes em Portugal estão protegidas por legislação nacional e por diversos acordos e convenções internacionais. Estes mamíferos têm uma importância extraordinária para os ecossistemas pois alimentam-se exclusivamente de insectos considerando que as populações de insectos poderão constituir uma praga agrícola e ser vectores de doenças, os morcegos têm também uma importância económica. O declínio das populações de morcegos a nível nacional está relacionado com a perturbação e destruição de grutas, abrigos e locais de nidificação/hibernação e com a utilização de pesticidas na agricultura (envenenamento directo e diminuição de recursos alimentares). Com esta acção pretende-se fazer a identificação de várias espécies de morcegos através do som por eles emitido, recorrendo à utilização de equipamento adequado, bem como uma breve abordagem à biologia dos morcegos. Vem conhecer os morcegos, e aprende a identificá-los através dos sons que emitem descobre os seus hábitos e a sua importância para o equilíbrio da biodiversidade. Identificação de várias espécies de morcegos através do som por eles emitido. Breve abordagem à biologia dos morcegos.	2
Concentração de telescópios na rua	Sessão com concentração de telescópios dos astrónomos amadores, em parceria com o Grupo de Astronomis da Universidade da Madeira, marcará o arranque da Astronomia de Verão/2011. Perante o público presente, ao anoitecer, na Promenade do Funchal, toda a equipa de astrónomos, monitores da AAAM e UMa,e seus responsáveis directivos farão uma breve apresentação das actividades previstas e calendarizadas para a AV2011.Simultâneamente procederão à entrega dos prospectos de divulgação de todas as acções promovidas pela Ciência Viva. A actividade completa-se com uma noite dedicada à observação regular dos astros e de todos os objectos observáveis ao alcance dos telescópios. A poluição luminosa merecerá destaque especial nesta sessão face ao agravamento das condições que a cidade do Funchal vem oferecendo a todos quantos se dedicam à observação dos astros. Apresentação ao público das actividades da Astronomia no Verão em 2011. A sessão tem início com uma concentração de telescópios de astrónomos amadores, em parceria com o Grupo Astronomis da Universidade da Madeira. A actividade termina com uma observação nocturna dos astros.	1
Noite de Estrelas	Breve introdução quanto aos promotores da acção, objectivos, conteúdos e apoios, bem como distribuição dos prospectos da Ciência Viva. A sessão efectiva inicia-se com um mini-curso de astronomia, pelo que haverá convite aos presentes para uma leitura do céu com uma explicação sobre o seu funcionamento, localização e identificação das constelações, sua história mitológica, principais estrelas e planetas visíveis. Recurso aos instrumentos para observação dos astros visíveis na altura (Mercúrio/Saturno/Lua Cheia)e outros ao alcance dos telescópios. Observação nocturna dos astros acompanhada de uma explicação sobre o funcionamento dos astros visíveis, localização e identificação das constelações e sua história mitológica.	1
O Homem na Paisagem	No Soajo, a cultura do milho moldou a paisagem, a arquitectura do espaço, expandindo-se os socalcos e construindo-se um sistema de regadio, espigueiros para armazenar e secar as espigas, eiras para as malhadas, moinhos para farinação e fornos de cozedura para o fabrico das broas. Ao longo de 5Km percorreremos esse mosaico, legado de várias gerações, onde elementos naturais e humanizados se misturam. O fio condutor do percurso será o sistema de regadio colectivo. A cultura do milho moldou a paisagem soajeira, a arquitectura do espaço, expandindo-se os socalcos, o regadio, e surgindo pitorescas estruturas de apoio. Ao longo de 5Km percorreremos esse mosaico onde elementos naturais e humanizados se misturam. O fio condutor do percurso será o sistema de regadio colectivo.	2
Noites da Promenade/Caniço	A actividade tem duas partes distintas. Uma primeira com a observação do disco solar e visualização da respectiva actividade com o telescópio Coronado. No início desta, o astrónomo monitor da acção fará uma breve introdução sobre a divulgação dos objectivos, conteúdos e apoios dos promotores desta acção, bem como distribuição dos prospectos da Ciência Viva. A segunda parte, a iniciar-se pelas 21h30, constará de uma leitura do céu com a respectiva explicação sobre o seu funcionamento, localização e identificação das constelações, sua história mitológica, principais estrelas e planetas visíveis. Recurso aos instrumentos para observação dos astros visíveis na altura (Saturno/Lua e Júpiter)e todos os outros ao alcance dos telescópios. Observação do disco solar e observação nocturna acompanhada de uma breve explicação sobre o funcionamento dos astros no céu, localização e identificação das constelações, sua história mitológica, principais estrelas e planetas visíveis.	1
A rota do sobreiro	No Ano Internacional das Florestas, a acção terá como objectivo a sensibilização dos participantes para a riqueza e importância da floresta autóctone e sua conservação, nomeadamente dos sobreirais e azinhais típicos da região mediterrânica. Será realizada uma apresentação e um debate sobre o montado, a sua riqueza em termos de biodiversidade, importância económica e motor de um desenvolvimento sustentável. Em seguida realizar-se-á uma saída de campo num montado de sobro, integrado numa herdade em Modo de Produção Biológica, para estudo da diversidade biológica que este ecossistema alberga. Saída de campo para observação e interpretação da diversidade biológica (fauna e flora) de um montado de sobro. A acção será precedida de uma apresentação e de um debate sobre a floresta autóctone e a importância da sua conservação. Será dado um especial relevo ao montado alentejano, à sua riqueza em termos de biodiversidade, importância económica e motor de um desenvolvimento sustentável.	2
Geologia conventual	Pretende-se que esta acção decorra durante uma tarde, em que seja permitido ao visitante conhecer a história do Convento de Arouca e seu espólio, incluindo a visita ao Museu de Arte Sacra, e ao mesmo tempo, compreender que se trata de um geomunumento , uma vez que, muito da sua monumentalidade, advém da quantidade da dura e resistente rocha granitóide que o edifica - Granitóide de Arouca, e que será dado a conhecer. Como seria a vida no Convento de Arouca há 300 anos? Que património hoje aqui encontramos? Que legado nos deixaram as freiras que aqui viveram? Conheça a resposta a todas estas questões através da visita aos espaços mais nobres do Convento de Arouca, o maior edifício granítico construído em Portugal. Descubra a rocha que o edifica e o torna tão imponente. Mergulhe nesta acção: Geologia Conventual!	3
Visita à ETAR de Alcântara	Visita às instalações daquela que é actualmente a maior ETAR do país, assegurando o tratamento secundário e a desinfecção das águas residuais provenientes de parte do Município de Lisboa e de parte dos Municípios de Amadora e de Oeiras e beneficiando cerca de 756 mil habitantes. A ETAR dispõe de uma capacidade de tratamento instalada para um caudal entre 3,3 m3/s e 6,6 m3/s e está equipada com um sistema de desodorização que inclui equipamentos de ventilação e de tratamento de cheiros com capacidade para 160 mil metros cúbicos de ar por hora.	4
Castelo de São Jorge	O castelo de São Jorge, primitivamente conhecido simplesmente como Castelo dos Mouros, ergue-se em posição dominante sobre a mais alta colina do centro histórico, proporcionando aos visitantes uma das mais belas vistas sobre a cidade e o estuário do rio Tejo. Com esta visita pretende-se dar ênfase aos materiais construtivos: identificar as pedras e ver a sua composição. Olhar ainda a ciência do restauro. Primitivamente conhecido simplesmente como Castelo dos Mouros, ergue-se em posição dominante sobre a mais alta colina do centro histórico, proporcionando aos visitantes uma das mais belas vistas sobre a cidade e o estuário do rio Tejo. Os materiais construtivos: identificar as pedras e ver a sua composição. A ciência do restauro.	5
Castelo de Belver	Localizado no Alentejo, na margem direita do Tejo, o Castelo de Belver, integrado na freguesia de Belver, concelho de Gavião é considerado um dos mais completos da arquitectura medieval portuguesa. Isolado no alto de uma elevação granítica, está situado a oeste da vila do mesmo nome e domina a confluência da ribeira de Belver com a margem direita do Tejo, guarnecendo a chamada Linha do Tejo. No século XIV a vila de Belver e seu castelo constituíram uma das Comendadorias mais importantes da Ordem do Hospital. Aliado à geografia está a ciência militar na construção do castelo. O que é uma linha de defesa como se articula? No Alentejo, na margem direita do Tejo. Um dos mais completos da arquitectura medieval. No alto de uma elevação, a oeste da vila do mesmo nome, domina a confluência da r.de Belver com o Tejo. No século XIV Belver e seu castelo eram uma das posses mais importantes da Ordem do Hospital. Aliado à geografia está a ciência militar na construção do castelo. O que é uma linha de defesa como se articula?	5
Castelo de Montemor-o-Velho	O Castelo de Montemor-o-Velho localiza-se na Vila, Freguesia e Concelho do mesmo nome, no Distrito de Coimbra. Em posição dominante sobre a vila, na margem direita do rio Mondego , à época junto à sua foz, no contexto da Reconquista Cristã da Península Ibérica, constituiu-se em um ponto estratégico na defesa da linha fronteiriça do baixo Mondego, em particular da região de Coimbra. Foi, por essa razão, a principal fortificação da região, à época. Qual a importância do tamanho dos castelos? As técnicas construtivas. Os materiais de construção: donde vieram? Dominando a vila, na margem direita do Mondego, na Reconquista Cristã da Península Ibérica, constituiu-se como ponto estratégico na defesa da linha fronteiriça do baixo Mondego, em particular da região de Coimbra. Foi, por essa razão, a principal fortificação da região, à época. Qual a importância do tamanho dos castelos? As técnicas construtivas. Os materiais de construção: donde vieram?	5
Castelo de Bragança	Bragança, Bragança. No extremo nordeste do país, envolvendo o centro histórico, na margem do rio Fervença, é um dos mais importantes e bem preservados castelos. Do alto de seus muros avistam-se as serras de Montesinho e de Sanabria, Rebordões e Nogueira. A Geografia domina este castelo. Oportunidade para explorar esta vertente. A ciência do ataque e sobretudo da defesa. A exploração dos recursos envolventes. No extremo nordeste do país, envolvendo o centro histórico, na margem do rio Fervença, é um dos mais importantes e bem preservados castelos. Do alto de seus muros avistam-se as serras de Montesinho e de Sanabria, Rebordões e Nogueira. A Geografia domina este castelo. Oportunidade para explorar esta vertente. A ciência do ataque e sobretudo da defesa. A exploração dos recursos envolventes.	5
Castelo de Penas Roias	Mogadouro, Bragança O Castelo de Penas Róias localiza-se na povoação e Freguesia de mesmo nome, Concelho de Mogadouro, Distrito de Bragança. Antigo castelo templário na região de Trás os Montes e Alto Douro, integrava, à época da constituição da nacionalidade portuguesa, juntamente com os castelos de Algoso, Mogadouro, Miranda do Douro, Vimioso e Bragança, o chamado núcleo duro do Nordeste transmontano. Das suas ruínas contempla-se a Igreja de Azinhoso e, ao longe, Mogadouro. As técnicas construtivas também são ciência. As especificidades dos castelos templários e a sua ocupação do território. O que é um castelo roqueiro? O Castelo de Penas Róias é um castelo templário em Trás os Montes e Alto Douro. Na época da constituição da nacionalidade, fazia parte do núcleo duro do Nordeste transmontano, com os castelos de Algoso, Mogadouro, Miranda do Douro, Vimioso e Bragança. As técnicas construtivas também são ciência. As especificidades dos castelos templários e a sua ocupação do território. O que é um castelo roqueiro?	5
