titulo	texto	target
Falhas e sismos no Geopark Terras de Cavaleiros	O que são falhas geológicas? Porque ocorrem sismos? Qual a relação entre uma falha geológica e um sismo? Estas são algumas das questões que esta ação tem como objetivo responder. As falhas permitem, não só, explicar a origem e o motivo por que ocorrem os sismos, mas também, explicar alguns aspetos do relevo atual e conhecer um pouco melhor o interior do Planeta Terra. O território do Geopark Terras de Cavaleiros é cruzado por um grande número de falhas geológicas, como são exemplo a falha da Vilariça e a falha de Morais, que podem ser observadas em vários geossítios do Geopark.  O Geopark Terras de Cavaleiros convida-o a conhecer as falhas geológicas existentes no território do Geopark Terras de Cavaleiros e a compreender a sua relação com alguns dos aspetos do relevo atual.  Diamantino Pereira (Universidade do Minho - Formador especializado)  Maria João Rodrigues(Associação Geoparque Terras de Cavaleiros)  Centro de Informação do Geopark Terras de Cavaleiros  41&#8304      32’ 16.15’’ N 6&#8304      58’ 08.29’’ W    Macedo de Cavaleiros - Bornes - Vale da Porca- Lamas - Podence - Macedo de Cavaleiros	0
Geomorfologia e interpretação da paisagem – Passadiços do Paiva	O rio Paiva é um importante agente geomorfológico que modela a paisagem do território classificado Arouca Geopark. Faz uma separação bem expressiva do maciço de Montemuro, a norte, e do maciço da Gralheira, a sul. Os Passadiços do Paiva permitem percorrer uma área de, pelo menos, 8 km ao longo da margem esquerda do rio Paiva. Durante este percurso o rio atravessa rochas de natureza granítica e metassedimentar e é atravessado por uma importante rede de fraturação e de falhas que, muitas vezes, condicionam o seu curso e se relacionam com a ocorrência dos seus rápidos. Será ainda realizada uma abordagem sobre a biodiversidade presente ao longo da galeria ripícola e acerca dos desportos aventura praticados no rio Paiva.  Percorrer os Passadiços do Paiva é descobrir uma paisagem de características singulares, que urge preservar e interpretar para a melhor podermos vivenciar. A Geomorfologia, a biodiversidade e os desportos de aventura serão as temáticas tratadas ao longo desta ação que ocorre ao longo da totalidade dos passadiços (8 km) estando previsto o regresso a pé ao ponto de partida.   Paulo Pereira (UM) e Daniela Rocha (AGA)  Bar da Zona de Recreio e Lazer do Areinho  Percurso com 8 km na área dos Passadiços do Paiva	0
Vamos descobrir as aves da Terra Quente Transmontana	O santuário da Nª Sª da Assunção localiza-se num cume proeminente em redor do qual existem alguns elementos paisagísticos que, pela sua diversidade, importância e estado de conservação permitem albergar uma comunidade de aves bastante relevante. Nas imediações mais próximas deste local encontramos uma mancha florestal considerável, áreas montanhosas, importantes afloramentos quartzíticos, escarpas fluviais e o rio Tua com a sua galeria ripícola. Neste local é possível observar uma comunidade de aves, de algum modo singular, onde se incluem várias espécies de distribuição restrita e com estatuto de ameaça, de que são exemplo a Águia de Bonelli, o Abutre do Egipto, o Falcão-peregrino ou o Grifo.  A partir do Santuário da Nª Srª da Assunção, um dos mais belos miradouros transmontanos, daremos início à descoberta da Terra Quente e de alguma da sua avifauna mais emblemática. Entre floresta, serra, as margens do rio Tua e imponentes escarpas rochosas, iremos observar uma rica comunidade de aves, onde figuram falcões, águias e abutres.  Sérgio Bruno Ribeiro  David Santos  Rotunda imediatamente antes do Santuário da Nª Srª da Assunção.  41º20´40.27´´N 7º10´50.13´´O	0
Geometria em Tavira	O visitante terá a oportunidade de descobrir e explorar a estrutura geométrica existente nas igrejas de Tavira e noutros aspectos arquitetónicos da cidade. Através de um percurso pelas ruas de Tavira, poderá identificar os padrões e frisos que constituem as calçadas, as varandas, os azulejos ou, por exemplo, as fachadas dos edifícios.  Através de um percurso pelas ruas de Tavira, poderá identificar as rochas, padrões e frisos que constituem a calçada, as varandas, os azulejos ou por exemplo as fachadas dos edifícios.  Dois monitores do Centro Ciência Viva de Tavira  Centro Ciência Viva de Tavira	0
Observação astronómica noturna - Carvoeiro	Observação astronómica à vista desarmada, com binóculos e com telescópio. Identificação de constelações no céu de Verão.  Observação da Lua e de objetos do céu profundo como Enxames Globulares (M4, M13, M22), enxames abertos (M6, M7), Nebulosa Anelar de Lira (M57), Nebulosa da Lagoa (M8) e Nebulosa Trifida (M20)    Observação astronómica à vista desarmada, com binóculos e telescópio. Identificação de constelações e asterismos no céu de Verão. Observação dos objetos celestes visíveis como a Lua, planetas, entre outros.  Bárbara Moiteiro, Filipe Dias, João Marum, Nelson Viegas, Sara Vaz, Sílvia Pereira  Algar Seco	0
Observação astronómica noturna - Castelo de Paderne, Albufeira	Observação astronómica à vista desarmada, com binóculos e com telescópio. Identificação de constelações no céu de Verão. Observação dos objectos celestes visíveis como a Lua, planetas, de objectos do céu profundo como Enxames Globulares (M4, M13, M22), Enxames Abertos (M6, M7), Nebulosa Anelar de Lira (M57), Nebulosa da Lagoa (M8) e Nebulosa Trífida (M20).    Observação astronómica à vista desarmada, com binóculos e telescópio. Identificação de constelações e asterismos no céu de Verão. Observação dos objetos celestes visíveis como a Lua, planetas, e outros objetos de um céu escuro.  Bárbara Moiteiro, Filipe Dias, João Marum, Nelson Viegas, Sara Vaz, Sílvia Pereira  Junto ao Castelo de Paderne	0
Observação astronómica noturna - Albufeira, Praia dos Salgados	Observação astronómica à vista desarmada, com binóculos e com telescópio. Identificação de constelações no céu de Verão. Observação dos objectos celestes visíveis como a Lua, planetas, de objetos do céu profundo como Enxames Globulares (M4, M13, M22), Enxames Abertos (M6, M7), Nebulosa Anelar de Lira (M57), Nebulosa da Lagoa (M8) e Nebulosa Trífida (M20).    Observação astronómica à vista desarmada, com binóculos e telescópio. Identificação de constelações e asterismos no céu de Verão. Observação dos objetos celestes visíveis como a Lua, planetas, entre outros  Bárbara Moiteiro, Filipe Dias, João Marum, Nelson Viegas, Sara Vaz, Sílvia Pereira  Junto ao estacionamento da Praia dos Salgados	0
Observação astronómica noturna - Albufeira, Praia dos Pescadores	Observação astronómica à vista desarmada, com binóculos e com telescópio. Identificação de constelações no céu de Verão. Observação dos objetos celestes visíveis como a Lua, planetas, de objetos do céu profundo como Enxames Globulares (M4, M13, M22), Enxames Abertos (M6, M7), Nebulosa Anelar de Lira (M57), Nebulosa da Lagoa (M8) e Nebulosa Trífida (M20).    Observação astronómica à vista desarmada, com binóculos e telescópio. Identificação de constelações e asterismos no céu de Verão. Observação dos objetos celestes visíveis como a Lua, planetas, entre outros.  Bárbara Moiteiro, Filipe Dias, João Marum, Nelson Viegas, Sara Vaz, Sílvia Pereira  Praia dos Pescadores	0
Astronomia | Praia da Luz	Observação Astronómica na praia da Luz.  Observações:  Planetas (Lua, Saturno, Marte, Júpiter), nebulosas (M57-Anel), enxames abertos (M6-Borboleta, M7, M11-Pato Selvagem), enxames globulares (M5, M13-Hércules), sistemas múltiplos (Albireo-sist. binário, Mizar e Alcor).  À noite também podemos ir à praia ver as estrelas!  Na praia da Luz.   Catarina Leote  Júlio Costa  Hélder Ferreira  Fortaleza da Praia da Luz	0
Astros na Serra	Observação astronómica na serra de Monchique.  Planetas (Saturno, Marte e jupiter),  nebulosas (M57-Anel), enxames abertos (M6-Borboleta, M7, M11-Pato Selvagem), enxames globulares (M5, M13-Hércules), sistemas múltiplos (Albireo-sist. binário, Mizar e Alcor)  vamos observar os astros num dos melhores céus estrelados do país - a Serra de Monchique  Sara Mira  Catarina Leote  Hélder Ferreira  Júlio Costa  Miradouro perto do posto de turismo	0
Astronomia na Foia	Observação Astronómica no alto da Foia.  Observações:  Planetas (Lua, Saturno, Marte, Júpiter), nebulosas (M57-Anel), enxames abertos (M6-Borboleta, M7, M11-Pato Selvagem), enxames globulares (M5, M13-Hércules), sistemas múltiplos (Albireo-sist. binário, Mizar e Alcor). Ainda será possivel visualizar a via láctea.  As estrelas do alto de uma montanha!  Catarina Leote  Júlio Costa  Sara Mira  Miradouro no alto da Foia.	0
Astro-Muralha	Observação Astronómica no Forte Ponta da Bandeira em Lagos combinando desta forma Ciência, História e Património.    Com a ajuda de telescópios, partilhamos o prazer de descobrir a Lua, Estrelas, Planetas e muito mais! Tudo isto no Forte Ponta da Bandeira da Cidade de Lagos.    Júlio Costa  Catarina Leote  Forte Ponta da Bandeira    15/08 - Auditório CCV Lagos (Lat:37.104054 | Long: -8.673368 )  29/08 - Forte da Ponta da Bandeira (Lat:    37.099013 | Long: -8.668476)	0
Às voltas na praia!	Observação da biodiversidade das plataformas rochosas da praia da Tamargueira (Buarcos), focando essencialmente nas comunidades biológicas intertidais (ex: macroalgas, macroinvertebrados) e sua zonação, no estado ecológico do ecossistema, bem como nas pressões que o afetam e seus impactos.   Tiago Verdelhos  Alexandra Baeta  Ana Carla Garcia  Ana Filipa Bessa  Helena Veríssimo  Rui Gaspar  Rute Pinto  Em frente ao Hotel Tamargueira, junto ao LIDL 	0
Observar o Sol - Centro Náutico da Praia de Faro	Observação das manchas solares, observação do espectro da luz solar por comparação com outras fontes de luz.  Serão abordados temas desde a observação segura do Sol, perigos inerentes, formas e oportunidades diferentes de observação. Serão explicados os aspetos observáveis quer no disco solar, quer no espectro da luz vinda do Sol    Observação das manchas solares, observação do espetro solar por comparação com outras fontes de luz. Serão explicados os aspectos observáveis quer no disco solar, quer no espectro da luz vinda do Sol.  Bárbara Moiteiro, Filipe Dias, João Marum, Nelson Viegas, Sara Vaz, Sílvia Pereira  Centro náutico da praia de Faro  Praia de Faro	0
Astronomia no Castelo de Aljezur	Observação de astros no castelo de Aljezur.  Novamente a fusão da história com observações astronómicas.  Observações:  Planetas (Lua, Saturno, Marte, Júpiter), nebulosas (M57-Anel), enxames abertos (M6-Borboleta, M7, M11-Pato Selvagem), enxames globulares (M5, M13-Hércules), sistemas múltiplos (Albireo-sist. binário, Mizar e Alcor).  Olhar as estrelas envolvidos pelo castelo!    Catarina Leote  Júlio Costa  Luís Azevedo Rodrigues  Castelo de Aljezur	0
O Sol na Chamusca	Observação de manchas solares por projeção  medição da altura do Sol  comentários sobre energia solar, sua origem e aplicações: tecnologias e brinquedos.  Máximo Ferreira  Ana Maria Dias  Cláudia Medroa  Nuno Pedro  Miguel Bento  Nuno Milagaia  Tiago Santos  Marta Xavier  Cátia Picão  Câmara Municipal da Chamusca	0
Observando o Universo na Porta do Mezio	Observação de planetas visíveis (Marte, Saturno e Júpiter), com telescópio e binóculos.  Observação de galáxias e nebulosas, com telescópio.  Observação/identificação de constelações.  Sessões de esclarecimento/palestras sobre assuntos relativos a Astronomia e Cosmologia.    Observação nocturna da Lua, galáxias, nebulosas e planetas visíveis, com telescópio e binóculos. Oportunidade de também observar e identificar constelações, com a orientação de especialistas.    José António Rodrigues Gomes / Luciana Falcão Dantas/ Jaime Moreira/ José Alberto Silva  Porta do Mezio	0
Observando o Universo em Arcos de Valdevez	Observação de planetas visíveis (Marte, Saturno), com telescópio e binóculos.  Observação de galáxias e nebulosas, com telescópio.  Observação/identificação de constelações.  Sessões de esclarecimento/palestras sobre assuntos relativos a Astronomia e Cosmologia    Observação de planetas visíveis (Marte, Saturno), com telescópio e binóculos.  Observação de galáxias e nebulosas, com telescópio.  Observação/identificação de constelações.  Sessões de esclarecimento/palestras sobre assuntos relativos a Astronomia e Cosmologia.  José António Rodrigues Gomes / Luciana Falcão Dantas/ Jaime Moreira/ José Alberto Silva  Junto à Ponte Velha	0
Mais perto das estrelas no Trilho do Sistema Solar	Observação do céu noturno a olho nu e com telescópios. Esta observação irá coincidir com a inauguração do Trilho do Sistema Solar na Paisagem Protegida de Corno de Bico.  Os participantes irão percorrer o Trilho do Sistema Solar, na área da Paisagem Protegida de Corno de Bico, e no final do percurso, será realizada observação do céu a olho nu e com telescópio. Esta atividade irá coincidir com a inauguração do Trilho do Sistema Solar na Paisagem Protegida de Corno de Bico.  Filipe Pires  Ricardo Reis  Pedro Mondim  Pedro Pedrosa  Centro de Educação e Interpretação Ambiental de Corno de Bico	0
Mais perto das estrelas na Marina de Gaia	Observação do céu noturno à vista desarmada e com telescópio.  Os participantes poderão observar o céu noturno na Marina de Gaia, a olho nu e com telescópio.  Filipe Pires  Ricardo Reis  Pedro Mondim  Pedro Pedrosa  Marina de Gaia (Douro Marina)	0
O céu noturno no Porto da Cova	Observação do céu noturno à vista desarmada, com binóculos e telescópios. Conversas sobre o céu observável.  Observação do céu noturno à vista desarmada e com binóculos e telescópios. Conversas sobre o céu observável.  Máximo Ferreira  Cláudia Medroa  Miguel Bento  Nuno Pedro  Nuno Milagaia  Tiago Santos  Marta Xavier  Cátia Picão      Esplanada Pézinhos no Rio  39º 28 27.07 N  8º 20 19.68 W   	0
G.S.I. - Geologia Sob Investigação	Os inscritos irão participar numa espécie de Caça ao tesouro vs PediPapper. Isto é,os participantes irão ter que descobrir determinados tesouros geológicos escondidos e, ao mesmo tempo, ter que responder a perguntas que darão acesso à descodificação de determinadas cifras codificadas, permitindo-lhes assim prosseguir até encontrarem o respectivo tesouro, que poderá ser um mineral, uma rocha, um fóssil, etc, algures escondido nos terrenos do Parque da Paz. Para isso irão utilizar GPS, alguma cultura em Geociências e espírito de aventura. No final haverá prémios na forma de minerais e rochas como recordação da atividade desenvolvida.  GSI-Geologia sob investigação. Uma caça ao tesouro geológico e um pedi-paper ao mesmo tempo. Os participantes, através de GPS, terão que descodificar determinados enigmas geológicos para poderem chegar a um tesouro escondido algures no Parque da Paz. Para isso irão utilizar GPS, alguma cultura em Geociências e muito espírito de aventura. No final haverá prémios. Idades dos 5 até aos 100 anos.  A. Carlos Galhano, Lúcia Oliveira, Joana Baptista, Marta Lamelas, João Pimenta, Vanessa Costa, Duarte Latas, Inês Cândido, Diogo Seixas.  Estacionamento do Parque da Paz – junto das casas do Gabinete do Parque da Paz, na parte de cima do estacionamento. 38.66353927176446 N / -9.163443893194198 S  A actividade irá decorrer no Parque da Paz em Almada, próximo ao Centro Sul. 	0
Investigar ameaças na Ria Formosa - Faro	Os microsplásticos são polimeros de plásticos de dimensão entre 1 µ e os 5 mm que  flutuam no mar e são arrastados pelas correntes. Estas caracteristicas faz com que ocupem o mesmo habitat e tenham a mesma dimensão que o zooplâncton, animais que também andam à deriva no mar e que consomem presas das dimensões dos microplásticos. Assim estas particulas são rapidamente introduzidas nas teias alimentares, chegando a acumular-se nos recursos pesqueiros que consumimos, pelo que é muito importante a sua monitorização.    Durante a Preia-Mar, com uma rede fina de malha 100 ou 200 µm realizam-se arrastos de 5-10 minutos de uma plataforma fixa de terra (ponte da praia de Faro e ponte da praia do Barril), realizando 5 arrastos verticais entre a superficie o fundo.     As amostras serão transportadas para o Centro Ciência Viva, onde se fará a observação (em fresco) na lupa binocular (caixa de petri) ou microscópio (lâmina escavada), com o objetivo de registar  a cor, azul, preta, branca, etc , e calcular o nº Microplásticos/volume filtrado (Nº/m3).   Os plásticos, quando lançados em ambientes aquáticos, degradam-se e fragmentam-se. As particulas microscópicas - os microplásticos - flutuam no mar, são arrastados pelas correntes e facilmente são confundidos por alimento pelos animais. Os participantes terão oportunidade de perceber o impacto dos microplásticos e participar numa ação para aferir a sua presença na Ria Formosa.  Paula Vaz, Alexandra Teodósio  e 2 técnicos do Ciência Viva  Centro Náutico da Praia de Faro  Praia de Faro - Faro   	0
O que escondem as águas da Ria Formosa?	Os microsplásticos são polímeros de plásticos de dimensões muito pequenas (entre 1 µ e os 5 mm) que  flutuam no mar e são arrastados pelas correntes. Estas características fazem com que ocupem o mesmo habitat e tenham a mesma dimensão que o zooplâncton, animais que também andam à deriva no mar e que consomem presas das dimensões dos microplásticos. Assim estas partículas são rapidamente introduzidas nas teias alimentares, chegando a acumular-se nos recursos pesqueiros que consumimos, pelo que é muito importante a sua monitorização.  Durante a preia-mar, com uma rede fina de malha 100 ou 200 µm realizam-se arrastos de 5-10 minutos a partir de uma plataforma fixa (ponte da praia do Barril), realizando 5 arrastos verticais entre a superfície o fundo.   As amostras serão transportadas para o Centro Ciência Viva de Tavira, onde se fará a observação (em fresco) na lupa binocular (caixa de petri) ou microscópio (lâmina escavada), com o objectivo de registar  a cor, azul, preta, branca, etc , e calcular o nº Microplásticos/volume filtrado (Nº/m3).   Sabe o que escondem as águas da Ria Formosa? São ricas em seres vivos muito pequenos (plâncton), mas atualmente contém também grandes quantidades de plásticos que não se vêem a olho nú... Participe e aprenda o que  são os microplásticos, como surgem e como  podem afetar a saúde pública!   Vamos recolher amostras que serão depois observadas no laboratório, para contagem de componentes do microlixo marinho.    Paula Vaz da APA e Ana Moura do Ciência Viva de Tavira  Lota de Santa Luzia  Cais de embarcações e Centro Ciência Viva de Tavia	0
Garimpeiros no Alentejo	Os participantes farão uma pequena visita a uma região com potencial para exploração de recursos minerais.  Partindo desta visita serão colhidas amostras de sedimentos de linha de água e será feita a separação de minerais pesados com os métodos utilizados pelos antigos garimpeiros de ouro.  O material resultante deste trabalho será observado à lupa para  identificação dos minerais preciosos ou não.  Pedro Miguel Nogueira  Porta principal do mercado municipal de Évora  Évora - Monforte - Santa Eulália - Monforte-Évora.	0
Passadiços do Paiva: notas sobre a bio e a geodiversidade	Os Passadiços do Paiva permitem percorrer uma área de, pelo menos, 8 km ao longo da margem esquerda do rio Paiva. Percorrer estes passadiços é ter a oportunidade de fazer uma viagem ao longo do tempo geológico, que se estende desde há cerca de 600 milhões de anos através das suas rochas metassedimentares, passando por granitos com 300 milhões de anos e por processos geológicos que modelam a morfologia do rio até à atualidade. Este percurso encontra-se integrado no Sítio de Interesse Comunitário Rio Paiva onde ainda habitam espécies protegidas, algumas delas endemismos ibéricos e lusitanos. A densa galeria ripícola é povoada por espécies florísticas bem adaptadas às margens destas límpidas águas, constituindo um importante refúgio e alimento para inúmeras espécies de fauna com destaque para a esquiva lontra.  Percorrer os Passadiços do Paiva é fazer uma viagem no tempo geológico e sobre a biodiversidade do vale do Paiva. A densa galeria ripícola é povoada por espécies florísticas bem adaptadas às margens destas límpidas águas, importante refúgio e alimento para inúmeras espécies de fauna. A geodiversidade encontrada remonta há, pelo menos, cerca de 600 Ma. Descubra este património!  Raquel Lopes (UA) e Daniela Rocha (AGA)   Bar da Zona de Recreio e Lazer do Vau  Percurso com 4 km na área dos Passadiços do Paiva, com entrada no Vau	0
Palácio de estrelas	Palestra e Observação do céu no Palácio dos Duques com o auxílio de telescópio.  Palestra e Observação através de telescópio de Júpiter, Saturno, galáxias e enxames de estrelas.  José Carlos Codeço  Francisco Assis  Jorge Fonte  Carlos Miranda  Paço dos Duques	0
O céu de Camões na Casa-Memória	Palestra sobre a Astronomia de «Os Lusíadas». Observação do céu noturno à vista desarmada e observação de objetos celestes com binóculos e com telescópios: Saturno, Marte, Lua e enxame de Hércules.  Máximo Ferreira  Ana Maria Dias  Marta Xavier  Duarte Veríssimo  Tiago Santos  Casa-Memória de Camões em Constância	0
Observações astronómicas	Palestra sobre tema de astronomia e esclarecimento de dúvidas levantadas pelo público, seguida de visita ao observatório astronómico com observações, dependendo das condições de visibilidade.  A sessão tem início com uma palestra em auditório sobre astronomia. Seguem-se observações astronómicas com recurso a um telescópio Celestron CG do tipo Schmidt-Cassegrain, se as condições de visibilidade o permitirem.  Rui Teodoro  Nuno Mira  Ricardo Moreira  Catarina Marques  José Ribeiro  Centro de Informação Geoespacial do Exército	0
Todos a bordo: Ciência Viva no Verão	Para dar inicio ao programa de atividades do Ciência Viva no Verão em Rede 2016, a ação para este dia contempla uma viagem a bordo de um barco para visitar as arribas e conhecer um pouco sobre o mar.  Esta ação será para todos os participante que se queiram inscrever que terão o privilégio de poder contactar com todos os nosso parceiros e com os media que aceitem o nosso convite para participar nesta viagem.  Vamos conhecer alguns mistérios do mar, da navegação e das arribas, navegando pelo tempo geológico entre vagas de 100 milhões de anos.  Luís Azevedo Rodrigues  Hélder Ferreira  Catarina Leote  Pontão de embarcação junto à caravela	0
Rota do Atum - Barril	Passeio ao espaço da antiga armação do atum que decorreu entre 1841 e 1966 na praia do Barril. Neste passeio pretende-se dar a conhecer alguns dos espaços do quotidiano de um arraial da pesca do atum, com a visita aos tanques de lavadeiras, poços, casa dos patrões, casa de camaradas, terminando na area do denominado “cemitério de âncoras”, as quais suportavam a armação no mar e que actualmente estão depositadas no cordão dunar.   Neste passeio damos-lhe a conhecer o espaço do antigo arraial da pesca do atum da “Armação do Barril”, que decorreu entre 1841 e 1966. Iremos percorrer alguns dos antigos espaços do quotidiano de um arraial da pesca do atum. Daremos a conhecer os tanques de lavadeiras, os poços, a casa dos patrões, as casas de camaradas, terminando a visita na área do denominado “cemitério de âncoras”.  Brígida Baptista  Ponte metálica de acesso à Praia do Barril  Tanques de lavadeiras, casa dos patrões, casa dos pescadores e cemitério de âncoras	0
À descoberta da vida no sapal	Passeio na Baía do Seixal para observação das plantas halófitas e dos animais delas dependentes, incluindo invertebrados e aves, sempre acompanhado de explicações acerca das adaptações desses organismos ao meio envolvente e sua importância ecológica  Isabel Caçador  Ponte da Fraternidade  38.621045, -9.108464  Ponte da Fraternidade - Baía do Seixal - Ponte da Fraternidade	0
À descoberta das aves de Salreu	Passeio pedestre ao longo de parte do percurso da BioRia em Salreu com o propósito de dar a conhecer as aves que nos rodeiam. A ação servirá também para sensibilizar a população para a importância da preservação de espaços verdes.  • Introdução: Passeio pedestre ao longo de parte do percurso da BioRia em Salreu  • Objetivos: dar a conhecer as aves que nos rodeiam  sensibilizar a população para a importância da preservação de espaços verdes  • Metodologias: percurso pedestre para observação de aves com recurso a binóculos e telescópio  • Recursos: material ótico (binóculos e telescópio)    O percurso de Salreu abrange áreas de grande valor paisagístico, como campos de arroz, sapais, juncais e caniçais, habitats que possibilitam registar elevados índices de biodiversidade. Propomos uma visita a este local principalmente direcionada à observação das várias espécies de aves que lá existem. Venha aprender a identifica-las e conhecer alguns dos seus comportamentos.  Daniel Gomes  Sofia Tavares  No estacionamento do Centro de Interpretação Ambiental    40.73242960878483N, -8.567962646484375S  Percurso linear de ida e volta, com cerca de 4 km, em caminho de terra batida e sem inclinação.	0
Olhando as estrelas nas Terras do Priolo	Pequeno convívio no miradouro da Serra da Troqueira com interpretação da paisagem e explicação da importância da área para a preservação do priolo ( Pyrrhula murina). Possibilidade de observação de morcegos ( única espécie de mamífero endémica dos Açores) e mocho pequeno de orelhas (única espécie de ave de rapina noturna dos Açores), seguida de observação de objetos no céu noturno visiveis nesta área, através de uma parceria entre a SPEA e o Observatório Astronómico de Santana - Açores  Convívio noturno de olhos postos no céu das Terras do Priolo, no miradouro da Serra da Tronqueira para interpretação dos corpos celestes que se podem observar nesta área.Pequena explicação da importância desta área para conservação do priolo no inicio da atividade. Uma atividade realizada em Parceria entre a SPEA e o Observatório Astronómico de Santana- Açores  Ana Mendonça  Pedro Garcia  Joaquim Teodosio  Miradouro da Serra da Tronqueira	0
Rota do Centro Ambiental do Priolo	Pequeno percurso a pé na Reserva Florestal de Recreio da Cancela do Cinzeiro com ponto de partida no Centro Ambiental do Priolo com visita à exposição do centro para interpretação da área e enquadramento das ações de conservação dirigidas ao priolo (ave endémica dos Açores e uma das mais ameaçadas na Europa)e percurso a pé posteriormente para observação da flora, fauna e paisagens da área.  Pequeno percurso a pé com visita ao Centro Ambiental do Priolo para interpretação do projeto LIFE Terras do Priolo, seguida de um pequeno percurso para observação de flora, fauna, habitats naturais e pontos de interesse na área adjacente ao Centro Ambiental do Priolo  Ana Mendonça  Andreia AMARAL  Centro Ambiental do Priolo  Centro Ambiental do Priolo- Cancela do Cinzeiro - Pico Bartolomeu - Centro Ambiental do Priolo	0
Mapeamento de Invasoras nas Terras do Priolo	Pequeno percurso na ZPE Pico da Vara Ribeira do Guilherme com objetivo de mapear e localizar plantas invasoras com recurso ao GPS e utilizando uma aplicação para android Invasoras, contribuindo desta forma para o projeto desencadeado pela Universidade de Coimbra, fazendo interpretação da Paisagem e reconhecendo que as plantas invasoras são uma grande ameaça para a vegetação nativa dos Açores e para espécies que dela dependem como é o caso do Priolo ( ave endémica dos Açores e uma das mais ameaçadas da europa)  Pequeno percurso na ZPE Pico da Vara / Ribeira do Guilherme com o objetivo de mapear e identificar espécies de plantas invasoras que podem ameaçar a vegetação natural dos Açores ( Laurissilva), contribuindo para o projeto Plantas invasoras.pt com o recurso ao GPS e utilizando uma aplicação para dispositivos android Invasoras .pt  Ana Mendonça  Lourdes Penhil  Centro Ambiental do Priolo  Centro Ambiental do Priolo- Reserva Florestal Cancela do Cinzeiro - Centro Ambiental	0
Conhecer as Aves da nossa cidade: do Parque ao Estuário	Percurso adequado a famílias para observação de aves no centro da cidade do Porto, abrangendo um parque urbano com bastante vegetação autóctone, seguindo por uma via pedonal bastante arborizada até ao observatório Fapas da Ribeira da Granja, onde se abordará também a importância da preservação dos estuários para aves migradoras e residentes.  Venha connosco observar as aves num percurso pedreste pela cidade do Porto. Escute e observe as que passam por si diariamente e conheça alguns dos seus segredos... Venha, ainda, conhecer as aves aquáticas e limícolas que muitas vezes passam despercebidas no Rio Douro.  Sofia Tavares  Parque Urbano da Pasteleira do Porto, Entrada Norte (pela Rua Afonso de Paiva)  Parque da Pasteleira - Observatório da Ribeira da Granja	0
Da Serra ao Mar	Percurso de eléctrico entre o Centro Ciência Viva de Sintra e a Praia das Maçãs, chamando à atenção para a paisagem, quer do ponto de vista histórico quer do ponto de vista ambiental.       Venha admirar a paisagem natural de Sintra num passeio de elétrico desde o Centro Ciência Viva de Sintra até à Praia das Maçãs. Durante o percurso, com várias paragens, será dado a conhecer um pouco mais da paisagem natural e histórica da região.  Ricardo Pereira – Filipa Mateus – Pedro Dias - Cláudia Sousa  Centro Ciência Viva de Sintra  Centro Ciência Viva de Sintra - Praia das Maçãs - Centro Ciência Viva de Sintra	0
Simetrias na Natureza	Percurso pedonal para observação de elementos da natureza e do património natural na mata da Moira. A partir da observação destes elementos, classificação de simetria ou não-simetria existente. Análise de formas regulares, polígonos, sólidos geométricos e curvas matemáticas.Visita à exposição  Simetria na Natureza , no Museu de Lagar Mário Gomes Figueira.   É facultada informação específica. Propõe-se a construção de poliedros, animais e flores, usando a técnica Origami.    Percurso pedonal na mata da Moira para observação de elementos da natureza. A partir da observação destes elementos, classificar os elementos quanto à simetria.Construção de poliedros,animais e flores, usando a técnica Origami. É facultada informação específica.  Elisa Figueira  Helena Vaz  Ana Moreira  Telma Faria  Museu de Lagar Mário Gomes Figueira  40.53832969648848N -7.6293182373046875  Museu de Lagar,Mata da Moira,regresso ao museu.	0
Entre o mar e a serra - vegetação e endemismos botânicos do litoral cintrano	Percurso realizado a pé, pelo litoral da Serra de Sintra, entre o Cabo da Roca e a Praia da Adraga, numa zona de falésias rochosas e pequenas enseadas, atravessando uma zona com um substrato geológico que varia entre granitos, calcários e paleodunas. Serão evidenciadas as características fisionómicas e ecológicas da vegetação, em particular os matagais baixos marcados pelos ventos litorais e a vegetação rupícola das falésias, constituída por elementos atlânticos e mediterrânicos, da qual se destacam vários endemismos portugueses e ibéricos. Serão realçados os aspectos ligados à ecologia e à biologia reprodutiva das espécies dominantes e endémicas. Pretende-se também chamar a atenção para a influência humana na paisagem, nomeadamente através de vestígios das antigas práticas de agricultura e da introdução de espécies exóticas como o Carpobrotus edulis, actualmente uma planta invasora cujo desenvolvimento levou a um empobrecimento da vegetação autóctone.  O promontório que se estende desde as faldas da Serra de Sintra até ao mar alberga uma riqueza singular de plantas endémicas de Portugal, resultado da sua peculiar história geológica e climática. Ao longo de um percurso pedestre junto ao mar, iremos observar essa diversidade, os ambientes geológicos onde ocorre e a influência dos ventos marinhos e do próprio Homem sobre as comunidades vegetais.  Cristina Gomes  Patricia dos Santos  Susana Tápia  Catarina Costa  Marco Jacinto, Paulo Cardoso, Ivo Meco, Patricia Silva, Ana Júlia Pereira, Miguel Porto, José Vitorino, Gonçalo Marques,  Junto ao posto de turismo do Cabo da Roca  38.781043, -9.497327	0
